sample,elapsed_s,ros_stamp_sec,ros_stamp_nanosec,connected,homed,raw_position_i32,raw_position_u16,raw_position_hex,position_in_turn_12bit,raw_signed16,delta_in_turn,turn_delta_total,node_relative_ticks,target_position,position_error_direction,position_error_ticks,estimated_position_minus,estimated_position_plus,moving,load_raw,current_raw,voltage_v,temperature_c,fault
193,22.906929,1780665655,622839446,True,True,4593,4593,0x11F1,497,4593,0,-3600,-4592,1141,False,4593,-3452,5734,True,20,0,12.200,38,
194,22.996422,1780665655,712286275,True,True,4589,4589,0x11ED,493,4589,-4,-3604,-4569,1160,False,4589,-3429,5749,True,120,1,12.200,38,
195,23.094600,1780665655,810588781,True,True,4559,4559,0x11CF,463,4559,-30,-3634,-4509,1190,False,4559,-3369,5749,True,112,1,12.200,38,
196,23.193698,1780665655,909617772,True,True,4529,4529,0x11B1,433,4529,-30,-3664,-4449,1220,False,4529,-3309,5749,True,112,2,12.200,38,
197,23.294971,1780665656,10720032,True,True,4499,4499,0x1193,403,4499,-30,-3694,-4389,1250,False,4499,-3249,5749,True,112,1,12.200,48,
198,23.394403,1780665656,110466157,True,True,4470,4470,0x1176,374,4470,-29,-3723,-4330,1280,False,4470,-3190,5750,True,112,1,12.200,38,
199,23.493616,1780665656,209699789,True,True,4439,4439,0x1157,343,4439,-31,-3754,-4269,1310,False,4439,-3129,5749,True,112,2,12.200,38,
200,23.595039,1780665656,310941269,True,True,4409,4409,0x1139,313,4409,-30,-3784,-4209,1340,False,4409,-3069,5749,True,112,2,12.200,38,
201,23.696798,1780665656,412607923,True,True,4378,4378,0x111A,282,4378,-31,-3815,-4147,1371,False,4378,-3007,5749,True,112,1,12.200,38,
202,23.793191,1780665656,509119134,True,True,4349,4349,0x10FD,253,4349,-29,-3844,-4089,1400,False,4349,-2949,5749,True,112,1,12.200,38,
203,23.902173,1780665656,618095474,True,True,4318,4318,0x10DE,222,4318,-31,-3875,-4027,1431,False,4318,-2887,5749,True,104,1,12.200,38,
204,24.465661,1780665657,181679407,True,True,4215,4215,0x1077,119,4215,-103,-3978,-3806,1549,False,4215,-2666,5764,True,104,2,12.200,38,
205,24.663623,1780665657,379997155,True,True,4092,4092,0x0FFC,4092,4092,-123,-4101,-3574,1658,False,4092,-2434,5750,True,112,1,12.200,38,
206,24.679582,1780665657,395636968,True,True,4084,4084,0x0FF4,4084,4084,-8,-4109,-3559,1665,False,4084,-2419,5749,True,112,2,12.200,38,
207,24.694621,1780665657,410770716,True,True,4078,4078,0x0FEE,4078,4078,-6,-4115,-3547,1671,False,4078,-2407,5749,True,112,2,12.200,38,
208,24.793921,1780665657,509806477,True,True,4048,4048,0x0FD0,4048,4048,-30,-4145,-3487,1701,False,4048,-2347,5749,True,112,2,12.200,38,
209,24.899516,1780665657,615371942,True,True,4018,4018,0x0FB2,4018,4018,-30,-4175,-3426,1732,False,4018,-2286,5750,True,108,1,12.200,38,
210,24.994109,1780665657,710180127,True,True,3988,3988,0x0F94,3988,3988,-30,-4205,-3367,1761,False,3988,-2227,5749,True,112,1,12.200,38,
211,25.096589,1780665657,811985006,True,True,3958,3958,0x0F76,3958,3958,-30,-4235,-3307,1791,False,3958,-2167,5749,True,112,3,12.200,38,
212,25.198018,1780665657,914304981,True,True,3927,3927,0x0F57,3927,3927,-31,-4266,-3244,1823,False,3927,-2104,5750,True,112,2,12.200,38,
213,25.295314,1780665658,11381849,True,True,3898,3898,0x0F3A,3898,3898,-29,-4295,-3186,1852,False,3898,-2046,5750,True,112,2,12.200,38,
214,25.394418,1780665658,110515038,True,True,3868,3868,0x0F1C,3868,3868,-30,-4325,-3126,1882,False,3868,-1986,5750,True,112,2,12.200,38,
215,25.499917,1780665658,215909991,True,True,3836,3836,0x0EFC,3836,3836,-32,-4357,-3062,1914,False,3836,-1922,5750,True,120,2,12.200,38,
216,25.593254,1780665658,309202549,True,True,3808,3808,0x0EE0,3808,3808,-28,-4385,-3006,1942,False,3808,-1866,5750,True,112,2,12.200,38,
217,26.223024,1780665658,939065167,True,True,3769,3769,0x0EB9,3769,3769,-39,-4424,-2920,1989,False,3769,-1780,5758,True,112,1,12.200,38,
218,26.517875,1780665659,234021431,True,True,3536,3536,0x0DD0,3536,3536,-233,-4657,-2460,2216,False,3536,-1320,5752,True,104,2,12.200,38,
219,26.530878,1780665659,247209469,True,True,3525,3525,0x0DC5,3525,3525,-11,-4668,-2441,2224,False,3525,-1301,5749,True,112,2,12.200,38,
220,26.592751,1780665659,308780910,True,True,3507,3507,0x0DB3,3507,3507,-18,-4686,-2405,2242,False,3507,-1265,5749,True,112,2,12.200,38,
221,26.696692,1780665659,412913507,True,True,3476,3476,0x0D94,3476,3476,-31,-4717,-2343,2273,False,3476,-1203,5749,True,112,2,12.200,38,
222,26.795229,1780665659,511368094,True,True,3446,3446,0x0D76,3446,3446,-30,-4747,-2283,2303,False,3446,-1143,5749,True,112,2,12.200,38,
223,26.892382,1780665659,608646507,True,True,3416,3416,0x0D58,3416,3416,-30,-4777,-2223,2333,False,3416,-1083,5749,True,112,2,12.200,45,
224,26.993157,1780665659,708903944,True,True,3387,3387,0x0D3B,3387,3387,-29,-4806,-2164,2363,False,3387,-1024,5750,True,112,2,12.200,38,
225,27.093553,1780665659,809740202,True,True,3356,3356,0x0D1C,3356,3356,-31,-4837,-2103,2393,False,3356,-963,5749,True,112,2,12.200,38,
226,27.194559,1780665659,910423867,True,True,3326,3326,0x0CFE,3326,3326,-30,-4867,-2043,2423,False,3326,-903,5749,True,112,2,12.200,38,
227,27.293365,1780665660,9559804,True,True,3295,3295,0x0CDF,3295,3295,-31,-4898,-1982,2453,False,3295,-842,5748,True,112,1,12.200,38,
228,27.392389,1780665660,108457288,True,True,3266,3266,0x0CC2,3266,3266,-29,-4927,-1923,2483,False,3266,-783,5749,True,112,2,12.200,50,
229,27.493705,1780665660,209746502,True,True,3235,3235,0x0CA3,3235,3235,-31,-4958,-1862,2513,False,3235,-722,5748,True,108,1,12.200,38,
230,27.846029,1780665660,562143843,True,True,3167,3167,0x0C5F,3167,3167,-68,-5026,-1709,2598,False,3167,-569,5765,True,104,1,12.200,38,
231,27.971094,1780665660,687124805,True,True,3105,3105,0x0C21,3105,3105,-62,-5088,-1596,2649,False,3105,-456,5754,True,112,3,12.200,38,
232,28.093466,1780665660,809490965,True,True,3074,3074,0x0C02,3074,3074,-31,-5119,-1535,2679,False,3074,-395,5753,True,116,1,12.200,38,
233,28.216922,1780665660,933087279,True,True,3029,3029,0x0BD5,3029,3029,-45,-5164,-1447,2722,False,3029,-307,5751,True,112,2,12.200,38,
234,28.264003,1780665660,980083716,True,True,3006,3006,0x0BBE,3006,3006,-23,-5187,-1402,2744,False,3006,-262,5750,True,116,2,12.200,38,
235,28.294136,1780665661,10156574,True,True,2996,2996,0x0BB4,2996,2996,-10,-5197,-1382,2754,False,2996,-242,5750,True,112,2,12.200,38,
236,28.395342,1780665661,111344356,True,True,2966,2966,0x0B96,2966,2966,-30,-5227,-1322,2784,False,2966,-182,5750,True,108,1,12.200,38,
237,28.496337,1780665661,212501203,True,True,2934,2934,0x0B76,2934,2934,-32,-5259,-1259,2815,False,2934,-119,5749,True,112,2,12.200,38,
238,28.595896,1780665661,312100798,True,True,2905,2905,0x0B59,2905,2905,-29,-5288,-1200,2845,False,2905,-60,5750,True,108,2,12.200,38,
239,28.697252,1780665661,412475641,True,True,2876,2876,0x0B3C,2876,2876,-29,-5317,-1142,2874,False,2876,-2,5750,True,112,2,12.200,38,
240,28.801825,1780665661,517407124,True,True,2844,2844,0x0B1C,2844,2844,-32,-5349,-1078,2906,False,2844,62,5750,True,120,2,12.200,41,
241,28.895833,1780665661,611862185,True,True,2816,2816,0x0B00,2816,2816,-28,-5377,-1021,2935,False,2816,119,5751,True,112,1,12.200,38,
242,28.996415,1780665661,711876748,True,True,2785,2785,0x0AE1,2785,2785,-31,-5408,-960,2965,False,2785,180,5750,True,112,2,12.200,38,
243,29.099408,1780665661,815040477,True,True,2755,2755,0x0AC3,2755,2755,-30,-5438,-900,2995,False,2755,240,5750,True,108,2,12.200,38,
244,29.196803,1780665661,912437146,True,True,2725,2725,0x0AA5,2725,2725,-30,-5468,-840,3025,False,2725,300,5750,True,124,2,12.200,38,
245,29.319932,1780665662,34936776,True,True,2693,2693,0x0A85,2693,2693,-32,-5500,-774,3059,False,2693,366,5752,True,112,2,12.200,38,
246,29.459335,1780665662,174524333,True,True,2663,2663,0x0A67,2663,2663,-30,-5530,-711,3092,False,2663,429,5755,True,112,1,12.200,38,
247,29.502522,1780665662,218204945,True,True,2634,2634,0x0A4A,2634,2634,-29,-5559,-658,3116,False,2634,482,5750,True,120,2,12.200,38,
248,29.625528,1780665662,341535218,True,True,2603,2603,0x0A2B,2603,2603,-31,-5590,-588,3155,False,2603,552,5758,True,120,2,12.200,38,
249,30.007902,1780665662,723952990,True,True,2516,2516,0x09D4,2516,2516,-87,-5677,-410,3246,False,2516,730,5762,True,112,1,12.200,38,
250,30.083193,1780665662,799224105,True,True,2459,2459,0x099B,2459,2459,-57,-5734,-308,3291,False,2459,832,5750,True,104,1,12.200,38,
251,30.095304,1780665662,811550305,True,True,2453,2453,0x0995,2453,2453,-6,-5740,-297,3296,False,2453,843,5749,True,104,2,12.200,38,
252,30.208788,1780665662,923852397,True,True,2422,2422,0x0976,2422,2422,-31,-5771,-234,3328,False,2422,906,5750,True,116,2,12.200,38,
253,30.299494,1780665663,14609113,True,True,2394,2394,0x095A,2394,2394,-28,-5799,-178,3356,False,2394,962,5750,True,120,2,12.200,38,
254,30.398015,1780665663,114267528,True,True,2362,2362,0x093A,2362,2362,-32,-5831,-115,3387,False,2362,1025,5749,True,104,2,12.200,38,
255,30.502522,1780665663,215581067,True,True,2333,2333,0x091D,2333,2333,-29,-5860,-57,3416,False,2333,1083,5749,True,104,2,12.200,38,
256,30.602951,1780665663,315267781,True,True,2303,2303,0x08FF,2303,2303,-30,-5890,4,3447,False,2303,1144,5750,True,112,2,12.200,45,
257,30.702137,1780665663,417065017,True,True,2273,2273,0x08E1,2273,2273,-30,-5920,64,3477,False,2273,1204,5750,True,112,1,12.200,44,
258,30.800427,1780665663,516133271,True,True,2242,2242,0x08C2,2242,2242,-31,-5951,125,3507,False,2242,1265,5749,True,112,2,12.200,38,
259,30.892761,1780665663,608954783,True,True,2213,2213,0x08A5,2213,2213,-29,-5980,183,3536,False,2213,1323,5749,True,112,2,12.200,38,
260,30.994067,1780665663,710400813,True,True,2183,2183,0x0887,2183,2183,-30,-6010,244,3567,False,2183,1384,5750,True,112,1,12.200,38,
261,31.149931,1780665663,865464442,True,True,2149,2149,0x0865,2149,2149,-34,-6044,311,3600,False,2149,1451,5749,True,104,2,12.200,47,
262,31.450457,1780665664,166074012,True,True,2063,2063,0x080F,2063,2063,-86,-6130,488,3691,False,2063,1628,5754,True,104,2,12.200,38,
263,31.553306,1780665664,269455670,True,True,2025,2025,0x07E9,2025,2025,-38,-6168,561,3726,False,2025,1701,5751,True,112,2,12.200,38,
264,31.597579,1780665664,313869282,True,True,2011,2011,0x07DB,2011,2011,-14,-6182,588,3739,False,2011,1728,5750,True,112,2,12.200,38,
265,31.893542,1780665664,609639984,True,True,1923,1923,0x0783,1923,1923,-88,-6270,767,3830,False,1923,1907,5753,True,112,2,12.200,38,
266,31.917176,1780665664,633281165,True,True,1905,1905,0x0771,1905,1905,-18,-6288,799,3844,False,1905,1939,5749,True,112,1,12.200,38,
267,32.003293,1780665664,718810796,True,True,1882,1882,0x075A,1882,1882,-23,-6311,846,3868,False,1882,1986,5750,True,112,2,12.200,38,
268,32.095382,1780665664,811358537,True,True,1852,1852,0x073C,1852,1852,-30,-6341,906,3898,False,1852,2046,5750,True,112,2,12.200,42,
269,32.198555,1780665664,914530497,True,True,1822,1822,0x071E,1822,1822,-30,-6371,966,3928,False,1822,2106,5750,True,124,3,12.200,38,
270,32.296404,1780665665,12266244,True,True,1793,1793,0x0701,1793,1793,-29,-6400,1024,3957,False,1793,2164,5750,True,120,2,12.200,38,
271,32.399701,1780665665,115359190,True,True,1761,1761,0x06E1,1761,1761,-32,-6432,1087,3988,False,1761,2227,5749,True,108,2,12.200,38,
272,32.497890,1780665665,213964019,True,True,1732,1732,0x06C4,1732,1732,-29,-6461,1146,4018,False,1732,2286,5750,True,120,1,12.200,38,
273,32.602518,1780665665,317602984,True,True,1702,1702,0x06A6,1702,1702,-30,-6491,1207,4049,False,1702,2347,5751,True,120,1,12.200,38,
274,32.700228,1780665665,415402675,True,True,1672,1672,0x0688,1672,1672,-30,-6521,1266,4078,False,1672,2406,5750,True,112,2,12.200,38,
275,32.797504,1780665665,513500746,True,True,1642,1642,0x066A,1642,1642,-30,-6551,1326,4108,False,1642,2466,5750,True,108,2,12.200,38,
276,32.894478,1780665665,610632873,True,True,1612,1612,0x064C,1612,1612,-30,-6581,1386,4138,False,1612,2526,5750,True,120,2,12.200,38,
277,33.073110,1780665665,788750947,True,True,1570,1570,0x0622,1570,1570,-42,-6623,1472,4182,False,1570,2612,5752,True,112,3,12.200,38,
278,33.166062,1780665665,881968114,True,True,1541,1541,0x0605,1541,1541,-29,-6652,1532,4213,False,1541,2672,5754,True,120,2,12.200,38,
279,33.274949,1780665665,990535868,True,True,1507,1507,0x05E3,1507,1507,-34,-6686,1597,4244,False,1507,2737,5751,True,112,2,12.200,38,
280,33.339355,1780665666,55222118,True,True,1483,1483,0x05CB,1483,1483,-24,-6710,1645,4268,False,1483,2785,5751,True,112,1,12.200,38,
281,33.572233,1780665666,288235197,True,True,1443,1443,0x05A3,1443,1443,-40,-6750,1731,4314,False,1443,2871,5757,True,112,2,12.200,38,
282,33.629478,1780665666,345450404,True,True,1390,1390,0x056E,1390,1390,-53,-6803,1829,4359,False,1390,2969,5749,True,104,1,12.200,38,
283,33.641427,1780665666,357373896,True,True,1386,1386,0x056A,1386,1386,-4,-6807,1836,4362,False,1386,2976,5748,True,104,2,12.200,38,
284,33.694714,1780665666,410918479,True,True,1371,1371,0x055B,1371,1371,-15,-6822,1868,4379,False,1371,3008,5750,True,104,1,12.200,38,
285,33.792866,1780665666,508879552,True,True,1341,1341,0x053D,1341,1341,-30,-6852,1928,4409,False,1341,3068,5750,True,116,2,12.200,38,
286,33.895354,1780665666,611114944,True,True,1310,1310,0x051E,1310,1310,-31,-6883,1989,4439,False,1310,3129,5749,True,104,1,12.200,38,
287,33.994761,1780665666,710850306,True,True,1280,1280,0x0500,1280,1280,-30,-6913,2049,4469,False,1280,3189,5749,True,112,1,12.200,38,
288,34.093037,1780665666,809023203,True,True,1250,1250,0x04E2,1250,1250,-30,-6943,2109,4499,False,1250,3249,5749,True,104,2,12.200,38,
289,34.200534,1780665666,915313758,True,True,1220,1220,0x04C4,1220,1220,-30,-6973,2170,4530,False,1220,3310,5750,True,116,2,12.200,38,
290,34.297737,1780665667,13423417,True,True,1189,1189,0x04A5,1189,1189,-31,-7004,2231,4560,False,1189,3371,5749,True,104,2,12.200,38,
291,34.394436,1780665667,110334932,True,True,1160,1160,0x0488,1160,1160,-29,-7033,2289,4589,False,1160,3429,5749,True,116,2,12.200,38,
292,34.495697,1780665667,211777368,True,True,1130,1130,0x046A,1130,1130,-30,-7063,2349,4619,False,1130,3489,5749,True,112,1,12.200,38,
293,34.612824,1780665667,328196964,True,True,1097,1097,0x0449,1097,1097,-33,-7096,2416,4653,False,1097,3556,5750,True,104,2,12.200,38,
294,34.780637,1780665667,495431128,True,True,1051,1051,0x041B,1051,1051,-46,-7142,2508,4699,False,1051,3648,5750,True,112,1,12.200,38,
295,34.827756,1780665667,543393323,True,True,1039,1039,0x040F,1039,1039,-12,-7154,2534,4713,False,1039,3674,5752,True,116,1,12.200,38,
296,35.413354,1780665668,129611837,True,True,925,925,0x039D,925,925,-114,-7268,2780,4845,False,925,3920,5770,True,104,2,12.200,38,
297,35.485687,1780665668,201709421,True,True,834,834,0x0342,834,834,-91,-7359,2943,4917,False,834,4083,5751,True,112,1,12.200,38,
298,35.500386,1780665668,216260200,True,True,828,828,0x033C,828,828,-6,-7365,2954,4922,False,828,4094,5750,True,112,2,12.200,38,
299,35.605909,1780665668,321476167,True,True,797,797,0x031D,797,797,-31,-7396,3016,4953,False,797,4156,5750,True,116,2,12.200,38,
